商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    随***9            ,                    PLUS会员             ,star5,此用户未填写评价内容,2023-04-14 15:01,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:33:47.709,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***y            ,                                 ,star5,该用户觉得商品不错,2023-04-14 14:56,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:33:47.804,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    冬***6            ,                                 ,star5,美的的空调非常不错，昨天送货也很快。安装师傅今天安装也很给力，安装很负责任，总体好评，美的的售后也很不错，空调质量也很不错，总体来说体验非常棒，安装迅速，总体好评！,2023-04-14 14:54,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:03.993,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***O            ,                                 ,star5,外观设计漂亮，静音效果不错，几乎没有声音，冷风30秒速冷！主要是节能省电，喜欢的赶紧入手,2023-04-14 14:52,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.070,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***2            ,                                 ,star5,好,2023-04-14 14:50,0,0,[购买1天后追评],好,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.147,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***z            ,                    PLUS会员             ,star5,安装师傅非常好做事认真,2023-04-14 14:47,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.242,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***z            ,                    PLUS会员             ,star5,安装师傅非常好?,2023-04-14 14:47,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.334,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    u***j            ,                    PLUS会员             ,star5,京东价格很优惠。非常便宜。快递速度很快。安装很给力。,2023-04-14 14:30,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.439,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    u***9            ,                                 ,star5,此用户未填写评价内容,2023-04-14 14:28,0,0,[购买1天后追评],安装服务  好,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.540,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    u***j            ,                    PLUS会员             ,star5,"外形外观：外观完善好看
冷暖效果：效果很快
静音效果：声音很小
产品特色：价格优惠",2023-04-14 14:28,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.636,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***e            ,                                 ,star5,此用户未填写评价内容,2023-04-14 14:08,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.732,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***4            ,                    PLUS会员             ,star5,这是我在京东上购买的N个空调了，京东自营的产品还是一如既往的好，送货师傅速度快，约好的下午2点左右到，很准时。必须五星好评,2023-04-14 14:03,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 11:34:04.833,100043945122,99%        ,"外观漂亮(150)/
超级省电(132)/
美观大方(119)/
安装师负责(90)/
制冷给力(58)/
功能合理(36)/
声音很轻(35)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    F***宝            ,                    PLUS会员             ,star5,还的是京东自营，送货是真的快。买的时候是以旧换新，新机送的特别快，旧的拆完了新的就送到了。安装大哥特别认真，即使我家材料都全，他一分额外的都收不到，还是认认真真给安装上，并且耐心解答。机器好用，制热制冷都快，而且比别的便宜，满意。,2023-04-14 20:26,1,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.549,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j****            ,                    PLUS会员             ,star5,送货员送货上门，送货准时。,2023-04-14 19:48,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.636,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j****            ,                    PLUS会员             ,star5,送货员送货上门，送货准时。,2023-04-14 19:47,0,1,[购买2天后追评],此用户未填写评价内容,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.771,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j****            ,                    PLUS会员             ,star5,送货员送货上门，送货准时。,2023-04-14 19:46,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.839,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    S***t            ,                    PLUS会员             ,star5,一次性买了五台，效果很好，安装的也不错，好评,2023-04-14 19:28,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.919,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***K            ,                                 ,star5,安装很好,2023-04-14 18:27,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:06.990,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    h***t            ,                    PLUS会员             ,star5,静音效果一般，安装师傅挺好,2023-04-14 18:02,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:07.075,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    h***t            ,                    PLUS会员             ,star5,静音效果一般，安装师傅倒是挺耐心,2023-04-14 18:01,0,0,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:07.168,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***4            ,                                 ,star5,美的的新空调，感觉还不错，安装师傅也很负责。,2023-04-14 17:53,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:07.238,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***4            ,                                 ,star5,快递运输很快，安装师傅也同步上门安装的。,2023-04-14 17:51,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#none,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:07.329,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***S            ,                    PLUS会员             ,star5,制冷很快，买第四个美的空调了，推荐,2023-04-14 17:50,0,0,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:18.988,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***4            ,                                 ,star5,空调不错，安装师傅很专业,2023-04-14 17:49,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.090,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***4            ,                                 ,star5,买的新空调，安装也很到位,2023-04-14 17:48,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.192,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***4            ,                                 ,star5,帮家里老人装的，空调不错哦，安装师傅也很细心。,2023-04-14 17:47,0,0,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.290,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    老***8            ,                                 ,star5,非常好！,2023-04-14 17:32,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.395,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    廖***4            ,                                 ,star5,美的也是大品牌值得信赖,2023-04-14 17:28,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.491,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    青***瓜            ,                    PLUS会员             ,star5,很好很强大，很好用。,2023-04-14 17:02,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:19.594,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
