商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    l***8            ,                                 ,star5,挺好的,2023-04-12 22:58,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:18.076,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    地***者            ,                    PLUS会员             ,star5,好啊,2023-04-12 22:23,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:18.167,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    抄***人            ,                    PLUS会员             ,star5,"物流好 物流姐姐提前联络 送货大哥特别耐心
安装好 为客户着想 提出最优方案
感谢师傅给拆卸插座面板
愉快的购买过程",2023-04-12 22:18,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:18.270,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    晴***惠            ,                                 ,star5,此用户未填写评价内容,2023-04-12 21:41,0,0,[购买2天后追评],安装及时，服务好,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:18.377,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    C***1            ,                    PLUS会员             ,star5,产品质量不错，价格实惠，性价比超高，值得购买。制冷效果快，噪音小，不影响使用，超正。,2023-04-05 00:17,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:29.888,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    C***1            ,                    PLUS会员             ,star5,产品质量不错，价格实惠，性价比超高，值得购买。制冷效果快，噪音小，不影响使用，超正。,2023-04-05 00:16,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:29.986,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    C***1            ,                    PLUS会员             ,star5,产品质量不错，价格实惠，性价比超高，值得购买。制冷效果快，噪音小，不影响使用，超正。,2023-04-05 00:16,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.061,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    C***1            ,                    PLUS会员             ,star5,产品质量不错，价格实惠，性价比超高，值得购买。制冷效果快，噪音小，不影响使用，超正。,2023-04-05 00:15,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.128,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***2            ,                    PLUS会员             ,star5,"京东快递就是快啊，比系统预计时间提前一天！小哥也是服务态度特别好，送货到家里……
一直信赖美的空调，品质和售后服务就摆在那……一级能效，既环保又省电，在即将来临的夏天，这装备定能保驾护航呀～期待后续使用效果……",2023-03-21 21:45,1,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.194,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    愿***乐            ,                    PLUS会员             ,star5,京东美的旗舰店购买，周五下单，周日送货加安装，送货师傅送上楼拆走旧空调，很快不到一小时，安装师傅周五下单后就来电话询问安装，周日到货后一个小时就来了，安装熟练非常快，态度特别好！装好后试用没问题，等夏天使用后再来追评使用感受！,2023-03-26 17:13,0,0,,,【?1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.267,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    b***8            ,                    PLUS会员             ,star5,空调送的很快，下单第二天就送到了，第三天就装好了，效果很好，安装师傅很专业。,2023-03-21 15:22,1,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.346,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    李***7            ,                    PLUS会员             ,star5,空调可以，安装师傅也特别细心，主要是性价比特别高，以后还是买美的空调，声音也不大。,2023-03-27 22:05,0,0,,,【?1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.424,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    欣***8            ,                    PLUS会员             ,star5,都很好，安装师傅棒棒哒，很好，漂漂亮亮，服务周到，干活麻利，非常满意，没问题的。。。。,2023-03-09 09:58,0,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.511,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***2            ,                    PLUS会员             ,star5,"外形外观：外观太喜欢了，颜值不错
冷暖效果：1.5匹效果非常明显。刚打开全屋都暖和了。
静音效果：没有什么声音。外机声音也很小。
产品特色：外观好又看省电
安装时效：安装师傅也很用心服务，很到位。",2023-04-12 14:34,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:30.596,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***h            ,                    PLUS会员             ,star5,美的空调，国产大品牌空调，一直很信任这个牌子的家电，质量和服务都非常好。这次平台有优惠，性价比非常高，空调外观很漂亮，做工也非常好。操作也很简单。家里人一用就会。物流安装一步到位，省心省力。值得推荐，非常满意,2023-03-04 07:15,0,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.213,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    匆***8            ,                                 ,star5,美的空调很满意 给力的综合性能非常满意 很高的颜值外观看起来时尚大气有品味 节能环保很关键新一级能效冷气温度风感都宜人舒适外机安静感觉很好没什么杂音影响 美的的感觉真不错美的很满意简单易懂没问题老人小孩都可以简单使用爱了爱了 奈斯,2023-03-07 14:02,0,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.311,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***m            ,                                 ,star5,新一代节能空调到手了，师傅安装服务很到位，细心指导手机APP绑定使用，一键酷省电与防直吹功能很实用哈,2023-03-24 14:54,0,0,,,【?1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.403,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***v            ,                    PLUS会员             ,star5,这次我买了一台京东美的官方自营店的2023年新出品型号的酷省电空调，宣传说特别省电哈哈哈今年可以尽情开空调了！给快递员小哥哥好评帮我送到五楼！给安装空调的两位小哥哥好评点赞啦?！很高兴的一次体验！,2023-04-07 21:01,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.500,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    雨***蝶            ,                    PLUS会员             ,star5,"首先，以旧换新是不要钱的，没有高空费，至少我这边没有收。
然后这个过程很好，从下单到发货到安装都有客服联系然后确认，速度非常快，整个过程很舒心。
选了很久，考虑到资金和功能性和品牌最后选这这个牌子这款。
外形外观：简洁大方，颜色和墙体很搭配。
节能省电：新一级的省电，可以使我在夏天敢一直开空调。不用担心电费。
送货安装：安装师傅很细心贴心，弄得很干净，功能讲解也十分详细。
整体购物体验非常满意，以后也会优先考虑美的牌子的。",2023-03-26 12:36,1,0,[购买2天后追评],此用户未填写评价内容,【?1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.593,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    u***6            ,                                 ,star5,送货很快，安装也很快，京东物流和售后安装都~了中国速度。空调外观设计漂亮，很不错购物体验。,2023-04-07 13:20,0,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.679,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    奔***哥            ,                    PLUS会员             ,star5,"外形外观：颜值还是很高。
冷暖效果：一直用的美的，信得过。
静音效果：很安静，能接受
节能省电：变频，节约。
产品特色：新款机器，出风口大，防直吹
送货安装：送货到家，次日安装
服务质量：好",2023-03-08 10:10,1,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.774,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    h***6            ,                                 ,star5,天气越来越热了，给家里老人换了新的空调美的空调，感觉服务和售后都很不错，给他也比较安心这款空调价格还算合理。毕竟是大品牌。1.5匹马力，无论是制冷还是制热，效果都非常快速。操作也很简单，老人上手一用就会。很满意。,2023-03-27 18:50,0,0,,,【?1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.865,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    你***3            ,                    PLUS会员             ,star5,空调制冷快，制暖还没有试，外观好看，买了三台，安装师傅服务也很好。,2023-04-12 19:04,0,0,[购买5天后追评],好,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:42.955,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    a***j            ,                                 ,star5,选择在京东平台购买美的空调，物流发货速度超快，送机和安装的人员态度都很好，速度也很快，而且美的酷省电空调不仅外观好看，而且一级能效，迅速制冷，睡眠模式等功能，都很贴合老百姓的生活需要。支持美的，给安装人员点个赞！！！,2023-03-15 17:03,0,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:43.064,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    郭***民            ,                    PLUS会员             ,star5,感觉很静音，通过朋友的推荐来买的，和当地买的家电无区别，配送和安装都很专业。,2023-03-05 20:24,0,0,,,?上新【1.5匹】酷省电一级                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:54.685,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
"
                                        
                                                                                美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1                ","
                                ￥
                                2669.00
                                                            ",                                    j***g            ,                                 ,star5,"外形外观：美观大方
冷暖效果：制冷效果试了，效果不错
静音效果：还行
节能省电：用后才知道
产品特色：和宣传的一样
送货安装：送货很及时，安装师傅，热情服务周到，很细心给我们讲解，使用方法，既注意事项",2023-03-20 15:00,1,0,,,【1.5匹】酷省电一级 节能25%                                                                                     ,https://item.jd.com/100043945122.html#comment,【美的KFR-35GW/N8KS1-1】美的（Midea）空调 1.5匹 酷省电 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 智能家电 KFR-35GW/N8KS1-1【行情 报价 价格 评测】-京东,2023-04-14 20:55:54.785,100043945122,99%        ,"外观漂亮(154)/
超级省电(133)/
美观大方(119)/
安装师负责(91)/
制冷给力(58)/
功能合理(36)/
声音很轻(36)/
工艺精美(23)/
风大马力足(17)/
节能环保(13)/
使用舒适(10)/
夏季必备(4)/
自带挡风板(1)/"
